Epic Id,CPT4 Code,Epic name,CPT4 name,Comp. score,Max score,Ratio,Matching words,Unmatched words
1076842000,68420,INCISION AND DRAINAGE OF LACRIMAL SAC,"Incision, drainage of lacrimal sac (dacryocystotomy or dacryocystostomy)",0.6666666666666666,0.6666666666666666,1.0,"drainage, incision, lacrimal, sac","dacryocystostomy, dacryocystotomy"
1076850000,68500,COMPLETE EXCISION OF LACRIMAL GLAND,"Excision of lacrimal gland (dacryoadenectomy), except for tumor; total",0.375,0.5,0.75,"excision, gland, lacrimal","complete, dacryoadenectomy, except, total, tumor"
1076850500,68505,PARTIAL EXCISION OF LACRIMAL GLAND,"Excision of lacrimal gland (dacryoadenectomy), except for tumor; partial",0.5714285714285714,0.5714285714285714,1.0,"excision, gland, lacrimal, partial","dacryoadenectomy, except, tumor"
1076851000,68510,BIOPSY OF LACRIMAL GLAND,Biopsy of lacrimal gland,1.0,1.0,1.0,"biopsy, gland, lacrimal",
1076852000,68520,EXCISION OF LACRIMAL SAC,Excision of lacrimal sac (dacryocystectomy),0.75,0.75,1.0,"excision, lacrimal, sac",dacryocystectomy
1076852500,68525,BIOPSY OF LACRIMAL SAC,Biopsy of lacrimal sac,1.0,1.0,1.0,"biopsy, lacrimal, sac",
1076853000,68530,REMOVAL OF FOREIGN BODY FROM LACRIMAL PASSAGE,"Removal of foreign body or dacryolith, lacrimal passages",0.5,0.75,0.6666666666666666,"body, foreign, lacrimal, removal","dacryolith, from, passage, passages"
1076854000,68540,EXCISION OF LACRIMAL GLAND TUMOR BY FRONTAL APPROACH,Excision of lacrimal gland tumor; frontal approach,1.0,1.0,1.0,"approach, excision, frontal, gland, lacrimal, tumor",
1076855000,68550,EXCISION OF LACRIMAL GLAND TUMOR WITH OSTEOTOMY,Excision of lacrimal gland tumor; involving osteotomy,0.8333333333333334,0.8333333333333334,1.0,"excision, gland, lacrimal, osteotomy, tumor",involving
1076870000,68700,PLASTIC REPAIR OF CANALICULI,Plastic repair of canaliculi,1.0,1.0,1.0,"canaliculi, plastic, repair",
1076870500,68705,CAUTERY OF EVERTED PUNCTUM,"Correction of everted punctum, cautery",0.75,0.75,1.0,"cautery, everted, punctum",correction
1076872000,68720,FISTULIZATION OF LACRIMAL SAC TO NASAL CAVITY,Dacryocystorhinostomy (fistulization of lacrimal sac to nasal cavity),0.8333333333333334,0.8333333333333334,1.0,"cavity, fistulization, lacrimal, nasal, sac",dacryocystorhinostomy
1076874500,68745,FISTULIZATION OF CONJUNCTIVA TO NASAL CAVITY,Conjunctivorhinostomy (fistulization of conjunctiva to nasal cavity); without tube,0.5714285714285714,0.5714285714285714,1.0,"cavity, conjunctiva, fistulization, nasal","conjunctivorhinostomy, tube, without"
1076875000,68750,FISTULIZATION OF CONJUNCTIVA TO NASAL CAVITY WITH INSERTION OF TUBE,Conjunctivorhinostomy (fistulization of conjunctiva to nasal cavity); with insertion of tube or stent,0.75,0.75,1.0,"cavity, conjunctiva, fistulization, insertion, nasal, tube","conjunctivorhinostomy, stent"
1076876000,68760,THERMOCAUTERIZATION OF LACRIMAL PUNCTUM,"Closure of the lacrimal punctum; by thermocauterization, ligation, or laser surgery",0.42857142857142855,0.42857142857142855,1.0,"lacrimal, punctum, thermocauterization","closure, laser, ligation, surgery"
1076876100,68761,CLOSURE OF THE LACRIMAL PUNCTUM USING PLUG,"Closure of the lacrimal punctum; by plug, each",0.8,0.8,1.0,"closure, lacrimal, plug, punctum",each
1076877000,68770,CLOSURE OF LACRIMAL FISTULA,Closure of lacrimal fistula (separate procedure),0.6,0.6,1.0,"closure, fistula, lacrimal","procedure, separate"
1076880100,68801,DILATION OF LACRIMAL PUNCTUM WITH IRRIGATION,"Dilation of lacrimal punctum, with or without irrigation",0.8,0.8,1.0,"dilation, irrigation, lacrimal, punctum",without
1076881000,68810,PROBING OF NASOLACRIMAL DUCT WITH IRRIGATION,"Probing of nasolacrimal duct, with or without irrigation",0.8,0.8,1.0,"duct, irrigation, nasolacrimal, probing",without
1076881100,68811,PROBING OF NASOLACRIMAL DUCT WITH IRRIGATION UNDER GENERAL ANESTHESIA,"Probing of nasolacrimal duct, with or without irrigation; requiring general anesthesia",0.6666666666666666,0.7777777777777778,0.8571428571428571,"anesthesia, duct, general, irrigation, nasolacrimal, probing","requiring, under, without"
1076881500,68815,PROBING OF NASOLACRIMAL DUCT WITH INSERTION OF TUBE AND IRRIGATION,"Probing of nasolacrimal duct, with or without irrigation; with insertion of tube or stent",0.75,0.75,1.0,"duct, insertion, irrigation, nasolacrimal, probing, tube","stent, without"
1076881600,68816,PROBING OF NASOLACRIMAL DUCT WITH TRANSLUMINAL BALLOON CATHETER DILATION AND IRRIGATION,"Probing of nasolacrimal duct, with or without irrigation; with transluminal balloon catheter dilation",0.8888888888888888,0.8888888888888888,1.0,"balloon, catheter, dilation, duct, irrigation, nasolacrimal, probing, transluminal",without
1076884000,68840,PROBING OF LACRIMAL CANALICULI WITH IRRIGATION,"Probing of lacrimal canaliculi, with or without irrigation",0.8,0.8,1.0,"canaliculi, irrigation, lacrimal, probing",without
1076885000,68850,INJECTION OF CONTRAST MEDIUM FOR DACRYOCYSTOGRAPHY,Injection of contrast medium for dacryocystography,1.0,1.0,1.0,"contrast, dacryocystography, injection, medium",
1076889900,68899,PROCEDURE ON LACRIMAL SYSTEM,"Unlisted procedure, lacrimal system",0.75,0.75,1.0,"lacrimal, procedure, system",unlisted
1076900000,69000,DRAINAGE OF HEMATOMA OF EXTERNAL EAR,"Drainage external ear, abscess or hematoma; simple",0.6666666666666666,0.6666666666666666,1.0,"drainage, ear, external, hematoma","abscess, simple"
1076900500,69005,DRAINAGE OF HEMATOMA OF EXTERNAL EAR,"Drainage external ear, abscess or hematoma; complicated",0.6666666666666666,0.6666666666666666,1.0,"drainage, ear, external, hematoma","abscess, complicated"
1076902000,69020,DRAINAGE OF ABSCESS OF EXTERNAL AUDITORY CANAL,"Drainage external auditory canal, abscess",1.0,1.0,1.0,"abscess, auditory, canal, drainage, external",
1076909000,69090,EAR PIERCING,Ear piercing,1.0,1.0,1.0,"ear, piercing",
1076910000,69100,BIOPSY OF EXTERNAL EAR,Biopsy external ear,1.0,1.0,1.0,"biopsy, ear, external",
1076910500,69105,BIOPSY OF EXTERNAL AUDITORY CANAL,Biopsy external auditory canal,1.0,1.0,1.0,"auditory, biopsy, canal, external",
1076911000,69110,PARTIAL EXCISION OF EXTERNAL EAR WITH REPAIR,"Excision external ear; partial, simple repair",0.8333333333333334,0.8333333333333334,1.0,"ear, excision, external, partial, repair",simple
1076912000,69120,COMPLETE AMPUTATION OF EXTERNAL EAR,Excision external ear; complete amputation,0.8,0.8,1.0,"amputation, complete, ear, external",excision
1076914000,69140,EXCISION OF EXOSTOSIS OF EXTERNAL AUDITORY CANAL,"Excision exostosis(es), external auditory canal",0.8333333333333334,0.8333333333333334,1.0,"auditory, canal, excision, exostosis, external",es
1076914500,69145,EXCISION OF SOFT TISSUE LESION OF EXTERNAL AUDITORY CANAL,"Excision soft tissue lesion, external auditory canal",1.0,1.0,1.0,"auditory, canal, excision, external, lesion, soft, tissue",
1076915000,69150,RADICAL EXCISION OF LESION OF EXTERNAL AUDITORY CANAL,Radical excision external auditory canal lesion; without neck dissection,0.6666666666666666,0.6666666666666666,1.0,"auditory, canal, excision, external, lesion, radical","dissection, neck, without"
1076915500,69155,RADICAL EXCISION OF LESION OF EXTERNAL AUDITORY CANAL WITH NECK DISSECTION,Radical excision external auditory canal lesion; with neck dissection,1.0,1.0,1.0,"auditory, canal, dissection, excision, external, lesion, neck, radical",
1076920000,69200,REMOVAL OF FOREIGN BODY FROM EXTERNAL AUDITORY CANAL,Removal foreign body from external auditory canal; without general anesthesia,0.7,0.7,1.0,"auditory, body, canal, external, foreign, from, removal","anesthesia, general, without"
1076920500,69205,REMOVAL OF FOREIGN BODY FROM EXTERNAL AUDITORY CANAL UNDER GENERAL ANESTHESIA,Removal foreign body from external auditory canal; with general anesthesia,0.9,0.9,1.0,"anesthesia, auditory, body, canal, external, foreign, from, general, removal",under
1076920900,69209,UNILATERAL REMOVAL OF IMPACTED CERUMEN BY IRRIGATION,"Removal impacted cerumen using irrigation/lavage, unilateral",0.8333333333333334,0.8333333333333334,1.0,"cerumen, impacted, irrigation, removal, unilateral",lavage
1076921000,69210,REMOVAL OF IMPACTED CERUMEN FROM EAR,"Removal impacted cerumen requiring instrumentation, unilateral",0.375,0.625,0.6,"cerumen, impacted, removal","ear, from, instrumentation, requiring, unilateral"
1076922000,69220,DEBRIDEMENT OF MASTOIDECTOMY CAVITY,"Debridement, mastoidectomy cavity, simple (eg, routine cleaning)",0.5,0.5,1.0,"cavity, debridement, mastoidectomy","cleaning, routine, simple"
1076922200,69222,DEBRIDEMENT OF MASTOIDECTOMY CAVITY,"Debridement, mastoidectomy cavity, complex (eg, with anesthesia or more than routine cleaning)",0.375,0.375,1.0,"cavity, debridement, mastoidectomy","anesthesia, cleaning, complex, more, routine"
1076930000,69300,OTOPLASTY WITH SIZE REDUCTION FOR PROTRUDING EAR,"Otoplasty, protruding ear, with or without size reduction",0.8333333333333334,0.8333333333333334,1.0,"ear, otoplasty, protruding, reduction, size",without
1076931000,69310,RECONSTRUCTION OF EXTERNAL AUDITORY CANAL,"Reconstruction of external auditory canal (meatoplasty) (eg, for stenosis due to injury, infection) (separate procedure)",0.36363636363636365,0.36363636363636365,1.0,"auditory, canal, external, reconstruction","due, infection, injury, meatoplasty, procedure, separate, stenosis"
1076932000,69320,RECONSTRUCTION OF EXTERNAL AUDITORY CANAL FOR CONGENITAL ATRESIA,"Reconstruction external auditory canal for congenital atresia, single stage",0.75,0.75,1.0,"atresia, auditory, canal, congenital, external, reconstruction","single, stage"
1076939900,69399,PROCEDURE ON EXTERNAL EAR,"Unlisted procedure, external ear",0.75,0.75,1.0,"ear, external, procedure",unlisted
1076942000,69420,MYRINGOTOMY WITH EUSTACHIAN TUBE INFLATION,Myringotomy including aspiration and/or eustachian tube inflation,0.6666666666666666,0.6666666666666666,1.0,"eustachian, inflation, myringotomy, tube","aspiration, including"
1076942100,69421,MYRINGOTOMY WITH EUSTACHIAN TUBE INFLATION UNDER GENERAL ANESTHESIA,Myringotomy including aspiration and/or eustachian tube inflation requiring general anesthesia,0.6,0.7,0.8571428571428572,"anesthesia, eustachian, general, inflation, myringotomy, tube","aspiration, including, requiring, under"
1076942400,69424,REMOVAL OF VENTILATING TUBE UNDER GENERAL ANESTHESIA,Ventilating tube removal requiring general anesthesia,0.7142857142857143,0.8571428571428571,0.8333333333333334,"anesthesia, general, removal, tube, ventilating","requiring, under"
1076943300,69433,TYMPANOSTOMY WITH INSERTION OF VENTILATING TUBE UNDER TOPICAL ANESTHESIA,"Tympanostomy (requiring insertion of ventilating tube), local or topical anesthesia",0.6666666666666666,0.7777777777777778,0.8571428571428571,"anesthesia, insertion, topical, tube, tympanostomy, ventilating","local, requiring, under"
1077571600,75716,"ANGIOGRAPHY, EXTREMITY, BILATERAL, RADIOLOGICAL SUPERVISION AND INTERPRETATION","Angiography, extremity, bilateral, radiological supervision and interpretation",1.0,1.0,1.0,"angiography, bilateral, extremity, interpretation, radiological, supervision",
1077577400,75774,"ANGIOGRAPHY, SELECTIVE, EACH ADDL VESSEL STUDIED AFTER BASIC EXAMINATION, RAD SUPERVISION & INTERP","Angiography, selective, each additional vessel studied after basic examination, radiological supervision and interpretation (List separately in addition to code for primary procedure)",0.42857142857142855,0.5714285714285714,0.75,"after, angiography, basic, each, examination, selective, studied, supervision, vessel","addition, additional, addl, code, interp, interpretation, list, primary, procedure, rad, radiological, separately"
1077582000,75820,"VENOGRAPHY, EXTREMITY, UNILATERAL, RADIOLOGICAL SUPERVISION AND INTERPRETATION","Venography, extremity, unilateral, radiological supervision and interpretation",1.0,1.0,1.0,"extremity, interpretation, radiological, supervision, unilateral, venography",
1077582200,75822,"VENOGRAPHY, EXTREMITY, BILATERAL, RADIOLOGICAL SUPERVISION AND INTERPRETATION","Venography, extremity, bilateral, radiological supervision and interpretation",1.0,1.0,1.0,"bilateral, extremity, interpretation, radiological, supervision, venography",
1077589400,75894,"TRANSCATHETER THERAPY, EMBOLIZATION, ANY METHOD, RAD SUPERVISION AND INTERPRETATION","Transcatheter therapy, embolization, any method, radiological supervision and interpretation",0.7777777777777778,0.8888888888888888,0.8750000000000001,"any, embolization, interpretation, method, supervision, therapy, transcatheter","rad, radiological"
1077589800,75898,"ANGIOGRAM THROUGH EXISTING CATHETER FOR FOLLOW-UP STUDY FOR TRANSCATHETER THERAPY, EMBOLIZATION OR","Angiography through existing catheter for follow-up study for transcatheter therapy, embolization or infusion, other than for thrombolysis",0.6428571428571429,0.7142857142857143,0.9,"catheter, embolization, existing, follow, study, therapy, through, transcatheter, up","angiogram, angiography, infusion, other, thrombolysis"
1077595200,75952,"ENDOVASCULAR REPAIR OF INFRARENAL ABDOMINAL AORTIC ANEURYSM, OR DISSECTION, RADIOLOGICAL SUPERVISI","Endovascular repair of infrarenal abdominal aortic aneurysm or dissection, radiological supervision and interpretation",0.7272727272727273,0.8181818181818182,0.8888888888888888,"abdominal, aneurysm, aortic, dissection, endovascular, infrarenal, radiological, repair","interpretation, supervisi, supervision"
1077595300,75953,PLACEMENT PROXIMAL OR DISTAL EXTENSION PROSTHESIS FOR ENDOVASCULAR REPAIR INFRARENAL AORTIC OR ILI,"Placement of proximal or distal extension prosthesis for endovascular repair of infrarenal aortic or iliac artery aneurysm, pseudoaneurysm, or dissection, radiological supervision and interpretation",0.5,0.5555555555555556,0.8999999999999999,"aortic, distal, endovascular, extension, infrarenal, placement, prosthesis, proximal, repair","aneurysm, artery, dissection, ili, iliac, interpretation, pseudoaneurysm, radiological, supervision"
1077595400,75954,"ENDOVASCULAR REPAIR OF ILIAC ARTERY ANEURYSM,AV MALFORMATION OR TRAUMA,RADIOLOGIC SUPERV. & INTERP","Endovascular repair of iliac artery aneurysm, pseudoaneurysm, arteriovenous malformation, or trauma, using ilio-iliac tube endoprosthesis, radiological supervision and interpretation",0.3684210526315789,0.5789473684210527,0.6363636363636364,"aneurysm, artery, endovascular, iliac, malformation, repair, trauma","arteriovenous, av, endoprosthesis, ilio, interp, interpretation, pseudoaneurysm, radiologic, radiological, superv, supervision, tube"
1077694200,76942,"ULTRASONIC GUIDANCE FOR NEEDLE BIOPSY, RADIOLOGICAL SUPERVISION AND INTERPRETATION","Ultrasonic guidance for needle placement (eg, biopsy, aspiration, injection, localization device), imaging supervision and interpretation",0.46153846153846156,0.5384615384615384,0.8571428571428572,"biopsy, guidance, interpretation, needle, supervision, ultrasonic","aspiration, device, imaging, injection, localization, placement, radiological"
1077696500,76965,ULTRASONIC GUIDANCE FOR INTERSTITIAL RADIOELEMENT APPLICATION,Ultrasonic guidance for interstitial radioelement application,1.0,1.0,1.0,"application, guidance, interstitial, radioelement, ultrasonic",
1077700100,77001,"FLUOROSCOPIC GUIDANCE FOR CENTRAL VENOUS ACCESS DEVICE PLACEMENT, REPLACEMENT, OR REMOVAL","Fluoroscopic guidance for central venous access device placement, replacement (catheter only or complete), or removal (includes fluoroscopic guidance for vascular access and catheter manipulation, any necessary contrast injections through access site or c",0.4090909090909091,0.4090909090909091,1.0,"access, central, device, fluoroscopic, guidance, placement, removal, replacement, venous","any, c, catheter, complete, contrast, includes, injections, manipulation, necessary, only, site, through, vascular"
1077700300,77003,"FLUROSCOPE GUIDANCE, SPINE DIAGNOSE-THERAPY INJECTION",Fluoroscopic guidance and localization of needle or catheter tip for spine or paraspinous diagnostic or therapeutic injection procedures (epidural or subarachnoid) (List separately in addition to code for primary procedure),0.13043478260869565,0.2608695652173913,0.5,"guidance, injection, spine","addition, catheter, code, diagnose, diagnostic, epidural, fluoroscopic, fluroscope, list, localization, needle, paraspinous, primary, procedure, procedures, separately, subarachnoid, therapeutic, therapy, tip"
1077760500,77605,"(RADIOLOGY CODE) - HYPERTHERMIA, EXTERNALLY GENERATED; DEEP (IE, HEATING TO DEPTHS GREATER THAN 4","Hyperthermia, externally generated; deep (ie, heating to depths greater than 4 cm)",0.75,0.8333333333333334,0.8999999999999999,"4, deep, depths, externally, generated, greater, heating, hyperthermia, ie","cm, code, radiology"
1077776100,77761,INTRACAVITARY RADIOELEMENT APPLICATION; SIMPLE,Intracavitary radiation source application; simple,0.5,0.6666666666666666,0.75,"application, intracavitary, simple","radiation, radioelement, source"
