"ProcedureEpicId","Epic_name","concept_name","Code"
28179,"VERTEBRAL CORPECTOMY (VERTEBRAL BODY RESECTION), PARTIAL OR COMPLETE, LATERAL EXTRACAVITARY APPRO…TROPULSED BONE FRAGMENTS); LUMBAR, SINGLE SEGMENT","Vertebral corpectomy (vertebral body resection), partial or complete, lateral extracavitary approach with decompression of spinal cord and/or nerve root(s) (eg, for tumor or retropulsed bone fragments); lumbar, single segment","63102"
276,"ANESTH,CES DEL FOL NEURAXIAL ANAL/ANES",Anesthesia for cesarean delivery following neuraxial labor analgesia/anesthesia (List separately in addition to code for primary procedure performed),"01968"
7233,ADMINISTER DTAP TOXOIDS PEDS,"Diphtheria, tetanus toxoids, and acellular pertussis vaccine (DTaP), when administered to individuals younger than 7 years, for intramuscular use","90700"
14522,"REPOSITIONING OF PREVIOUSLY IMPLANTED CARDIAC VENOUS SYSTEM (LEFT VENTRICULAR) ELECTRODE (INCLUDING REMOVAL, INSERTION AND/OR REPLACEMENT OF EXISTING GENERATOR)","Repositioning of previously implanted cardiac venous system (left ventricular) electrode (including removal, insertion and/or replacement of existing generator)","33226"
14590,"LAPAROSCOPY, SURGICAL; COLECTOMY, PARTIAL, WITH END COLOSTOMY AND CLOSURE OF DISTAL SEGMENT (HARTMANN TYPE PROCEDURE)","Laparoscopy, surgical; colectomy, partial, with end colostomy and closure of distal segment (Hartmann type procedure)","44206"
168647,HYDRAT IV INFUSION INIT 31-60,"Intravenous infusion, hydration; initial, 31 minutes to 1 hour","96360"
2244,"SINUSOTOMY, UNILATERAL, 3 OR MORE PARANASAL SINUSES (FRONTAL, MAXILLARY, ETHMOID, SPHENOID)","Sinusotomy, unilateral, 3 or more paranasal sinuses (frontal, maxillary, ethmoid, sphenoid)","31090"
1731,"PROPHYLACTIC TREATMENT (NAILING, PINNING, PLATING, OR WIRING) WITH OR WITHOUT METHYLMETHACRYLATE, FEMUR","Prophylactic treatment (nailing, pinning, plating, or wiring) with or without methylmethacrylate, femur","27495"
62824,"MERCURY, URINE-RANDOM","Mercury, quantitative","83825"
168950,"I & D PILONIDAL,CYST,COMPL",Incision and drainage of pilonidal cyst; complicated,"10081"
48371,"TRANSCATHETER PLACEMENT OF INTRAVASCULAR STENT(S), INTRACRANIAL (EG, ATHEROSCLEROTIC STENOSIS), INCLUDING BALLOON ANGIOPLASTY, IF PERFORMED","Transcatheter placement of intravascular stent(s), intracranial (eg, atherosclerotic stenosis), including balloon angioplasty, if performed","61635"
175762,NM VENTRICULOGRAM BLD POOL-RE,"Cardiac blood pool imaging, gated equilibrium; planar, single study at rest or stress (exercise and/or pharmacologic), wall motion study plus ejection fraction, with or without additional quantitative processing","78472"
168933,US NECK/SOFT TISSUE,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation","76536"
14526,OPEN ILIAC ARTERY EXPOSURE WITH CREATION OF CONDUIT FOR DELIVERY OF ENDOVASCULAR PROSTHESIS OR FOR ESTABLISHMENT OF CARDIOPUL... (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),"Open iliac artery exposure with creation of conduit for delivery of endovascular prosthesis or for establishment of cardiopulmonary bypass, by abdominal or retroperitoneal incision, unilateral (List separately in addition to code for primary procedure)","34833"
5057,"EXCISION OF LESION, SCLERA","Excision of lesion, sclera","66130"
2617,"TOTAL REPAIR, TRUNCUS ARTERIOSUS (RASTELLI TYPE OPERATION)","Total repair, truncus arteriosus (Rastelli type operation)","33786"
65168,MRA SHOULDERS BOTH W CONTRAST,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)","73225"
3622,GRAFT (THIERSCH OPERATION) FOR RECTAL INCONTINENCE AND/OR PROLAPSE,Graft (Thiersch operation) for rectal incontinence and/or prolapse,"46753"
6122,ALBUMIN-PERITONEAL,"Albumin; other source, quantitative, each specimen","82042"
3571,PLACEMENT OF SETON,Placement of seton,"46020"
171759,"ABSCESS DRAINAGE,  PERITONEAL FL GUIDED","Image-guided fluid collection drainage by catheter (eg, abscess, hematoma, seroma, lymphocele, cyst); peritoneal or retroperitoneal, percutaneous","49406"
204235,"ESOPHAGECTOMY, TOTAL OR NEAR TOTAL, WITH LAPAROSCOPIC MOBILIZATION OF THE ABDOMINAL AND MEDIASTINAL ESOPHAGUS AND PROXIMAL GA...HAGOGASTROSTOMY (IE, LAPAROSCOPIC TRANSHIATAL ESOPHAGECTOMY)","Esophagectomy, total or near total, with laparoscopic mobilization of the abdominal and mediastinal esophagus and proximal gastrectomy, with laparoscopic pyloric drainage procedure if performed, with open cervical pharyngogastrostomy or esophagogastrostom","43286"
45,"ANESTH,SPECIAL HEAD SURGERY",Anesthesia for intracranial procedures; procedures in sitting position,"00218"
171258,ANGIOPLASTY PERC TIBIOPER A ADD RIGHT,"Transluminal balloon angioplasty, each additional peripheral artery other than renal or other visceral artery, iliac or lower extremity, radiological supervision and interpretation (List separately in addition to code for primary procedure)","75964"
6051,VALPROIC ACID,Valproic acid (dipropylacetic acid); total,"80164"
65366,MRA FOOT LEFT W/WO CONTRAST,"Magnetic resonance angiography, lower extremity, with or without contrast material(s)","73725"
174257,CT ELBOW WO CONTRAST LEFT,"Computed tomography, upper extremity; without contrast material","73200"
170865,PR OTHER CAROTID STENT IPSIL TIA/STRK 120 DAYS/>,Other carotid stenosis: Ipsilateral TIA or stroke 120 days or greater prior to procedure or any prior contralateral carotid territory or vertebrobasilar TIA or stroke (NMA-No Measure Associated),"9007F"
171579,BCKDHB GENE ANALYSIS COMMON VARIANTS,"BCKDHB (branched-chain keto acid dehydrogenase E1, beta polypeptide) (eg, maple syrup urine disease) gene analysis, common variants (eg, R183P, G278S, E422X)","81205"
419007,CAREGIVER PROVIDED WITH EDUCATION AND REFERRED TO ADDITIONAL RESOURCES FOR SUPPORT (DEM),Caregiver provided with education and referred to additional resources for support (DEM),"4322F"
418738,EXTERNAL HEART RATE AND 3-AXIS ACCELEROMETER DATA RECORDING FROM 15 TO 30 DAYS TO ASSESS CHANGES … SEIZURE EVENTS; REVIEW AND INTERPRETATION ONLY,External heart rate and 3-axis accelerometer data recording from 15 to 30 days to assess changes in heart rate and to monitor motion analysis for the purposes of diagnosing nocturnal epilepsy seizure events; review and interpretation only,"0384T"
176510,FOOT 3VW NON-WEIGHT BEARING LEFT,"Radiologic examination, foot; complete, minimum of 3 views","73630"
62012,BENZODIAZEPINE DRUG SCRN,"Drug screen, qualitative; single drug class method (eg, immunoassay, enzyme assay), each drug class","80101"
3163,"PALATOPLASTY FOR CLEFT PALATE, WITH CLOSURE OF ALVEOLAR RIDGE; SOFT TISSUE ONLY","Palatoplasty for cleft palate, with closure of alveolar ridge; soft tissue only","42205"
7424,REHAB FOR EAR IMPLANT,"Aural rehabilitation following cochlear implant (includes evaluation of aural rehabilitation status and hearing, therapeutic services) with or without speech processor programming (Deprecated)","92510"
1607,"PR CLOSED RX PELV RING FX/SUBLUX,MANIP","Closed treatment of pelvic ring fracture, dislocation, diastasis or subluxation; with manipulation, requiring more than local anesthesia","27194"
396,"INSERTION, NON-BIODEGRADABLE DRUG DELIVERY IMPLANT","Insertion, non-biodegradable drug delivery implant","11981"
1709,"ARTHROPLASTY, FEMORAL CONDYLES OR TIBIAL PLATEAU(S), KNEE;","Arthroplasty, femoral condyles or tibial plateau(s), knee","27442"
159630,"TRANSCRAN DOPP INTRACRAN, EMB W/INJ(NEURO)",Transcranial Doppler study of the intracranial arteries; emboli detection with intravenous microbubble injection,"93893"
174693,"PET/CT FDG ONCOLOGIC, VERTEX TO TOES",Positron emission tomography (PET) with concurrently acquired computed tomography (CT) for attenuation correction and anatomical localization imaging; whole body,"78816"
867,OPEN TREATMENT OF CRANIOFACIAL SEPARATION (LEFORT III TYPE); WITH WIRING AND/OR INTERNAL FIXATION,Open treatment of craniofacial separation (LeFort III type); with wiring and/or internal fixation,"21432"
4923,"TRANSECTION OR AVULSION OF; FACIAL NERVE, DIFFERENTIAL OR COMPLETE","Transection or avulsion of; facial nerve, differential or complete","64742"
152616,SPINACH IGE,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each","86003"
406,"SIMPLE REPAIR OF SUPERFICIAL WOUNDS OF FACE, EARS, EYELIDS, NOSE, LIPS AND/OR MUCOUS MEMBRANES; 2.6 CM TO 5.0 CM","Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm","12013"
632,"PLACE NEEDLE WIRE, BREAST ADDNL (OFFICE PROCEDURE)","Preoperative placement of needle localization wire, breast; each additional lesion (List separately in addition to code for primary procedure)","19291"
172466,ERCP CALCULUS/CALCULI DESTRUCT,"Endoscopic retrograde cholangiopancreatography (ERCP); with destruction of calculi, any method (eg, mechanical, electrohydraulic, lithotripsy)","43265"
176350,US LIVER,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)","76705"
4687,REVISION OR REMOVAL OF CRANIAL NEUROSTIMULATOR PULSE GENERATOR OR RECEIVER,Revision or removal of cranial neurostimulator pulse generator or receiver,"61888"
152620,YEAST IGE,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each","86003"
5485,X-RAY SACROILIAC JOINT LEFT,"Radiologic examination, sacroiliac joints; less than 3 views","72200"
7382,"NEEDLE OCULOELECTROMYOGRAPHY, 1 OR MORE EXTRAOCULAR MUSCLES, 1 OR BOTH EYES, WITH INTERPRETATION AND REPORT","Needle oculoelectromyography, 1 or more extraocular muscles, 1 or both eyes, with interpretation and report","92265"
7905,"CHIROPRAC MANIP,SPINAL,1-2 REGIONS","Chiropractic manipulative treatment (CMT); spinal, 1-2 regions","98940"
62304,ARSENIC-NAILS,Arsenic,"82175"
30685,THAW CRYOPRSVRD; REPROD TISS,"Thawing of cryopreserved; reproductive tissue, testicular/ovarian","89354"
290,"INCISION AND REMOVAL OF FOREIGN BODY, SUBCUTANEOUS TISSUES; COMPLICATED","Incision and removal of foreign body, subcutaneous tissues; complicated","10121"
3120,GLOSSECTOMY; HEMIGLOSSECTOMY,Glossectomy; hemiglossectomy,"41130"
7208,"ADENOVIRUS VACCINE, TYPE 7","Adenovirus vaccine, type 7, live, for oral use","90477"
4188,"REMOVAL OF NON-INFLATABLE (SEMI-RIGID) OR INFLATABLE (SELF-CONTAINED) PENILE PROSTHESIS, WITHOUT REPLACEMENT OF PROSTHESIS","Removal of non-inflatable (semi-rigid) or inflatable (self-contained) penile prosthesis, without replacement of prosthesis","54415"
169507,"ADMINISTER FLU VACCINE QUADRIVALENT, LIVE, FOR INTRANASAL USE 2-49 Y.O","Influenza virus vaccine, quadrivalent, live (LAIV4), for intranasal use","90672"
176303,US INTRA OP ANY TYPE,"Ultrasonic guidance, intraoperative (Deprecated)","76986"
167218,PR EPISODE OF BACK PAIN LASTING LONGER THAN 12 WKS,Episode of back pain lasting longer than 12 weeks (BkP),"1137F"
152841,VOLATGE-GATED POTASSIUM,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, by radioimmunoassay (eg, RIA)","83519"
169824,CHANGE BLADDER CATHETER,Change of cystostomy tube; simple,"51705"
5305,MYRINGOPLASTY (SURGERY CONFINED TO DRUMHEAD AND DONOR AREA),Myringoplasty (surgery confined to drumhead and donor area),"69620"
6831,"BLOOD TYPING, ANTIGEN SYSTEM","Blood typing, for paternity testing, per individual; each additional antigen system","86911"
7442,"COMPUTERIZED DYNAMIC POSTUROGRAPHY SENSORY ORGANIZATION TEST (CDP-SOT), 6 CONDITIONS (IE, EYES OP…VISUAL SWAY), INCLUDING INTERPRETATION AND REPORT","Computerized dynamic posturography sensory organization test (CDP-SOT), 6 conditions (ie, eyes open, eyes closed, visual sway, platform sway, eyes closed platform sway, platform and visual sway), including interpretation and report","92548"
204284,ABSL QUAN MYOCRD BLD FLO PET,"Absolute quantitation of myocardial blood flow, positron emission tomography (PET), rest and stress (List separately in addition to code for primary procedure)","0482T"
172884,J TUBE THROUGH G TUBE (NEW OR,"Repositioning of a naso- or oro-gastric feeding tube, through the duodenum for enteric nutrition","43761"
63564,PISTACHIO-F314,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each","86003"
204227,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN, EXTREMITY, BY TRANSCATHETER DELIVERY OF A CHEMIC… AND MONITORING, PERCUTANEOUS; FIRST VEIN TREATED","Endovenous ablation therapy of incompetent vein, extremity, by transcatheter delivery of a chemical adhesive (eg, cyanoacrylate) remote from the access site, inclusive of all imaging guidance and monitoring, percutaneous; first vein treated","36482"
171822,ANGIOGRAPHY PELVIC SET,"Angiography, pelvic, selective or supraselective, radiological supervision and interpretation","75736"
3780,INSERTION OF PERITONEAL-VENOUS SHUNT,Insertion of peritoneal-venous shunt,"49425"
161217,"COMPLEX CYSTOMETROGRAM (IE, CALIBRATED ELECTRONIC EQUIPMENT); WITH VOIDING PRESSURE STUDIES (IE, …URETHRAL CLOSURE PRESSURE PROFILE), ANY TECHNIQUE","Complex cystometrogram (ie, calibrated electronic equipment); with voiding pressure studies (ie, bladder voiding pressure) and urethral pressure profile studies (ie, urethral closure pressure profile), any technique","51729"
1693,"REPAIR, PRIMARY, TORN LIGAMENT AND/OR CAPSULE, KNEE; CRUCIATE","Repair, primary, torn ligament and/or capsule, knee; cruciate","27407"
173165,NEUROLYT INJ LUMBAR,"Injection/infusion of neurolytic substance (eg, alcohol, phenol, iced saline solutions), with or without other therapeutic substance; epidural, lumbar, sacral (caudal)","62282"
171840,"ANGIOPLASTY INTRAOP, BRACHIOC","Transluminal balloon angioplasty, open; brachiocephalic trunk or branches, each vessel","35458"
115727,ANGIOGRAM ASSOCIATED INFUSION,"Transcatheter therapy, infusion, other than for thrombolysis, radiological supervision and interpretation","75896"
7041,"AUTOPSY GROSS,W BRAIN/SP CORD","Necropsy (autopsy), gross examination only; with brain and spinal cord","88007"
62048,"METHAQULONE, URINE","Drug screen, qualitative; single drug class method (eg, immunoassay, enzyme assay), each drug class","80101"
419017,COUNSELING ABOUT EPILEPSY SPECIFIC SAFETY ISSUES PROVIDED TO PATIENT (OR CAREGIVER(S)) (EPI),Counseling about epilepsy specific safety issues provided to patient (or caregiver(s)) (EPI),"4330F"
2891,"INSERTION OF IMPLANTABLE INTRA-ARTERIAL INFUSION PUMP (EG, FOR CHEMOTHERAPY OF LIVER)","Insertion of implantable intra-arterial infusion pump (eg, for chemotherapy of liver)","36260"
5754,OPHTHALMIC U/S DIAGNOSTIC; B-SCAN W OR WO NON-QUANTITATIVE A-SCAN,"Ophthalmic ultrasound, diagnostic; B-scan (with or without superimposed non-quantitative A-scan)","76512"
164144,PR DOC REHAB SERVICES WERE CONSIDERED,Documentation that rehabilitation services were considered (STR),"4079F"
152256,"REMOVAL OF TOTAL DISC ARTHROPLASTY (ARTIFICIAL DISC), ANTERIOR APPROACH, SINGLE INTERSPACE; LUMBAR","Removal of total disc arthroplasty (artificial disc), anterior approach, single interspace; lumbar","22865"
5315,"TYMPANOPLASTY WITH MASTOIDECTOMY (INCLUDING CANALPLASTY, MIDDLE EAR SURGERY, TYMPANIC MEMBRANE REPAIR); WITH INTACT OR RECONSTRUCTED CANAL WALL, WITH OSSICULAR CHAIN RECONSTRUCTION","Tympanoplasty with mastoidectomy (including canalplasty, middle ear surgery, tympanic membrane repair); with intact or reconstructed canal wall, with ossicular chain reconstruction","69644"
170938,MRI PROSTATE WO COIL WO CONTRAST,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s)","72195"
1003,"ARTHROTOMY; GLENOHUMERAL JOINT, WITH SYNOVECTOMY, WITH OR WITHOUT BIOPSY","Arthrotomy; glenohumeral joint, with synovectomy, with or without biopsy","23105"
7812,"DEVELOPMENTAL TEST, LIM","Developmental screening (eg, developmental milestone survey, speech and language delay screen), with scoring and documentation, per standardized instrument","96110"
174374,CT ELBOW W CONTRAST RIGHT,"Computed tomography, upper extremity; with contrast material(s)","73201"
6399,"MOLECULAR NUCLEIC AMP,EACH MULTIPLEX","Molecular diagnostics; amplification, target, multiplex, each additional nucleic acid sequence beyond 2 (List separately in addition to code for primary procedure)","83901"
5633,ANGIO CAROTD-CEREBRL UNILAT,"Angiography, carotid, cerebral, unilateral, radiological supervision and interpretation","75665"
168372,"PHARMACOLOGIC AGENT ADMINISTRATION (EG, INHALED NITRIC OXIDE, INTRAVENOUS INFUSION OF NITROPRUSSIDE, DOBUTAMINE, MILRINONE, O... (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)","Pharmacologic agent administration (eg, inhaled nitric oxide, intravenous infusion of nitroprusside, dobutamine, milrinone, or other agent) including assessing hemodynamic measurements before, during, after and repeat pharmacologic agent administration, w","93463"
724,"FREE OSTEOCUTANEOUS FLAP WITH MICROVASCULAR ANASTOMOSIS; OTHER THAN ILIAC CREST, METATARSAL, OR GREAT TOE","Free osteocutaneous flap with microvascular anastomosis; other than iliac crest, metatarsal, or great toe","20969"
